,idTurma,matricula,ano,idAluno,notaProva1,questoesFeitasProva1,quantidadeProva1,tituloProva1,notaProva2,questoesFeitasProva2,quantidadeProva2,tituloProva2,mediaProvas,situacao,qsub1,qsub2,qsub3,qsub4,qsub5,qsubp1,qsubp2,totalsub,igualACeml123,igualACeml45
189,5b7afe6db50b336749898165,20180034030.0,2018.2,5b740df09513a60408ac25c4,73.25,4.0,4.0,Prova 1 - Turma 3A - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3A - 2018.2,86.625,1,16,10,9,12,9,35,21,56,29,21
190,5b7afe6db50b336749898165,20180030193.0,2018.2,5b736d179513a60408ac25b7,22.5,2.0,4.0,Prova 1 - Turma 3A - 2018.2,75.0,4.0,4.0,Prova 2 - Turma 3A - 2018.2,48.75,0,9,8,6,14,7,23,21,44,23,21
191,5b7b00efb50b33674989816a,20180043155.0,2018.2,5b71d1109513a60408ac24be,93.75,4.0,4.0,Prova 1 - Turma 3B - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3B - 2018.2,96.875,1,13,14,18,11,14,45,25,70,42,25
192,5b7b00efb50b33674989816a,20180035476.0,2018.2,5b6b67869513a60408ac24a6,100.0,4.0,4.0,Prova 1 - Turma 3B - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3B - 2018.2,100.0,1,9,11,19,5,7,39,12,51,38,12
193,5b7b00efb50b33674989816a,20180038932.0,2018.2,5b6b68989513a60408ac24a7,0.0,4.0,4.0,Prova 1 - Turma 3B - 2018.2,58.25,4.0,4.0,Prova 2 - Turma 3B - 2018.2,29.125,0,9,8,39,5,12,56,17,73,4,12
194,5b7b00efb50b33674989816a,20180034497.0,2018.2,5b6b74ad9513a60408ac24a8,14.5,2.0,4.0,Prova 1 - Turma 3B - 2018.2,100.0,2.0,2.0,Prova de Laboratório 2 : Turma 2A : 2019.1,57.25,1,12,7,1,4,1,20,5,25,19,4
195,5ca4b75db50b333d9c9163d9,20180034497.0,2019.1,5b6b74ad9513a60408ac24a8,100.0,3.0,3.0,Prova de Laboratório 1 : Turma 2A : 2019.1,100.0,2.0,2.0,Prova de Laboratório 2 : Turma 2A : 2019.1,100.0,1,12,7,1,4,1,20,5,25,19,4
196,5b7b00efb50b33674989816a,20180039312.0,2018.2,5b6f30ea9513a60408ac24ac,31.25,2.0,4.0,Prova 1 - Turma 3B - 2018.2,33.25,4.0,4.0,Prova 2 - Turma 3B - 2018.2,32.25,0,9,13,4,8,14,26,22,48,26,22
197,5b7b00efb50b33674989816a,20180036070.0,2018.2,5b6f41989513a60408ac24ad,25.0,2.0,4.0,Prova 1 - Turma 3B - 2018.2,58.25,3.0,4.0,Prova 2 - Turma 3B - 2018.2,41.625,0,9,9,14,9,11,32,20,52,24,20
198,5b7b00efb50b33674989816a,20170116928.0,2018.2,5b71ae709513a60408ac24b8,0.0,4.0,4.0,Prova 1 - Turma 3B - 2018.2,0.0,4.0,4.0,Prova 2 - Turma 3B - 2018.2,0.0,0,8,8,2,4,4,18,8,26,15,8
199,5b7b00efb50b33674989816a,20180031056.0,2018.2,5b71e3149513a60408ac24c5,93.75,4.0,4.0,Prova 1 - Turma 3B - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3B - 2018.2,96.875,1,8,14,12,11,8,34,19,53,32,19
200,5b7b00efb50b33674989816a,20150140158.0,2018.2,5b72100e9513a60408ac24e3,37.5,2.0,4.0,Prova 1 - Turma 3B - 2018.2,45.75,3.0,4.0,Prova 2 - Turma 3B - 2018.2,41.625,0,8,8,5,5,1,21,6,27,19,6
201,5b7b00efb50b33674989816a,20180087650.0,2018.2,5b7da4139513a60408ac3252,0.0,4.0,4.0,Prova 1 - Turma 3B - 2018.2,0.0,4.0,4.0,Prova 2 - Turma 3B - 2018.2,0.0,0,28,42,31,9,11,101,20,121,69,11
202,5b7b00efb50b33674989816a,20180087650.0,2018.2,5b7da4139513a60408ac3252,0.0,4.0,4.0,Prova 1 - Turma 3B - 2018.2,50.0,2.0,2.0,Prova de Laboratório 2 : Turma 2B : 2019.1,25.0,0,28,42,31,9,11,101,20,121,69,11
203,5ca4b8ebb50b333d9c9163dd,20180087650.0,2019.1,5b7da4139513a60408ac3252,0.0,3.0,3.0,Prova de Laboratório 1 : Turma 2B : 2019.1,0.0,4.0,4.0,Prova 2 - Turma 3B - 2018.2,0.0,0,28,42,31,9,11,101,20,121,69,11
204,5ca4b8ebb50b333d9c9163dd,20180087650.0,2019.1,5b7da4139513a60408ac3252,0.0,3.0,3.0,Prova de Laboratório 1 : Turma 2B : 2019.1,50.0,2.0,2.0,Prova de Laboratório 2 : Turma 2B : 2019.1,25.0,0,28,42,31,9,11,101,20,121,69,11
205,5b7b00efb50b33674989816a,20180037597.0,2018.2,5b7da4169513a60408ac3253,100.0,4.0,4.0,Prova 1 - Turma 3B - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3B - 2018.2,100.0,1,12,14,9,11,16,35,27,62,33,27
206,5b7b00efb50b33674989816a,20180039395.0,2018.2,5b7da4249513a60408ac3254,87.5,4.0,4.0,Prova 1 - Turma 3B - 2018.2,81.25,4.0,4.0,Prova 2 - Turma 3B - 2018.2,84.375,1,4,7,4,5,10,15,15,30,12,15
207,5b7b00efb50b33674989816a,20180038790.0,2018.2,5b7da5b19513a60408ac3263,87.5,4.0,4.0,Prova 1 - Turma 3B - 2018.2,87.5,4.0,4.0,Prova 2 - Turma 3B - 2018.2,87.5,1,11,7,8,10,19,26,29,55,26,29
208,5b7b00efb50b33674989816a,20180038173.0,2018.2,5b7da5cc9513a60408ac3264,93.75,4.0,4.0,Prova 1 - Turma 3B - 2018.2,87.5,4.0,4.0,Prova 2 - Turma 3B - 2018.2,90.625,1,8,8,10,12,11,26,23,49,24,21
209,5b7b00efb50b33674989816a,20180032474.0,2018.2,5b7da5ce9513a60408ac3265,87.5,4.0,4.0,Prova 1 - Turma 3B - 2018.2,87.5,4.0,4.0,Prova 2 - Turma 3B - 2018.2,87.5,1,9,15,5,15,11,29,26,55,27,24
210,5b7b00efb50b33674989816a,20160142497.0,2018.2,59c1789a2ef67a29b8d12e6e,43.75,2.0,4.0,Prova 1 - Turma 3B - 2018.2,13.2,3.0,5.0,Prova 2 - Turma 03 - 2017.2,28.475,0,3,12,4,6,18,19,24,43,16,23
211,5b7b00efb50b33674989816a,20160142497.0,2018.2,59c1789a2ef67a29b8d12e6e,43.75,2.0,4.0,Prova 1 - Turma 3B - 2018.2,0.0,1.0,5.0,Segunda Prova,21.875,0,3,12,4,6,18,19,24,43,16,23
212,5b7b00efb50b33674989816a,20160142497.0,2018.2,59c1789a2ef67a29b8d12e6e,43.75,2.0,4.0,Prova 1 - Turma 3B - 2018.2,75.0,4.0,4.0,Prova 2 - Turma 3B - 2018.2,59.375,1,3,12,4,6,18,19,24,43,16,23
213,5b7b00efb50b33674989816a,20180034290.0,2018.2,5b7da3e49513a60408ac3251,100.0,4.0,4.0,Prova 1 - Turma 3B - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3B - 2018.2,100.0,1,13,14,14,15,15,41,30,71,41,30
214,5b7b01fdb50b33674989816f,20180032590.0,2018.2,5b74681f9513a60408ac25e3,95.0,4.0,4.0,Prova 1 - Turma 3C - 2018.2,100.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,97.5,1,14,6,8,5,4,28,9,37,21,9
215,5b7b01fdb50b33674989816f,20180031010.0,2018.2,5b6b4ada9513a60408ac24a5,85.0,4.0,4.0,Prova 1 - Turma 3C - 2018.2,87.5,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,86.25,1,9,10,10,15,11,29,26,55,29,26
216,5b7b01fdb50b33674989816f,20170031212.0,2018.2,5b9975109513a60408ac6b7b,0.0,2.0,4.0,Prova 1 - Turma 3C - 2018.2,0.0,0.0,0.0,0,0.0,0,9,4,11,5,5,24,10,34,22,10
217,5b7b01fdb50b33674989816f,20170148242.0,2018.2,5b86fd0a9513a60408ac4c89,60.0,4.0,4.0,Prova 1 - Turma 3C - 2018.2,0.0,0.0,0.0,0,30.0,0,9,12,7,5,7,28,12,40,27,12
218,5b7b01fdb50b33674989816f,20170033692.0,2018.2,5b86fcef9513a60408ac4c88,0.0,4.0,4.0,Prova 1 - Turma 3C - 2018.2,100.0,2.0,2.0,Prova de Laboratório 2 : Turma 2B : 2019.1,50.0,1,11,11,5,4,1,27,5,32,27,5
219,5b7b01fdb50b33674989816f,20180030317.0,2018.2,5b7da4e79513a60408ac325e,62.5,4.0,4.0,Prova 1 - Turma 3C - 2018.2,0.0,3.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,31.25,0,3,8,4,3,6,15,9,24,15,9
220,5b7b01fdb50b33674989816f,20180030970.0,2018.2,5b76e4939513a60408ac2a99,25.0,4.0,4.0,Prova 1 - Turma 3C - 2018.2,80.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,52.5,1,2,6,5,4,6,13,10,23,13,10
221,5b7b01fdb50b33674989816f,20180039555.0,2018.2,5b75d73b9513a60408ac2990,12.5,2.0,4.0,Prova 1 - Turma 3C - 2018.2,0.0,3.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,6.25,0,7,6,14,8,5,27,13,40,27,13
222,5b7b01fdb50b33674989816f,20180031430.0,2018.2,5b7496669513a60408ac27e3,50.0,2.0,4.0,Prova 1 - Turma 3C - 2018.2,25.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,37.5,0,6,8,3,8,7,17,15,32,17,15
223,5b7b01fdb50b33674989816f,20180042819.0,2018.2,5b7488119513a60408ac2772,25.0,3.0,4.0,Prova 1 - Turma 3C - 2018.2,75.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,50.0,1,8,8,2,7,6,18,13,31,16,12
224,5b7b01fdb50b33674989816f,20180035654.0,2018.2,5b7487479513a60408ac2771,55.0,4.0,4.0,Prova 1 - Turma 3C - 2018.2,60.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,57.5,1,4,4,4,3,5,12,8,20,12,8
225,5b7b01fdb50b33674989816f,20180031790.0,2018.2,5b7487419513a60408ac2770,78.25,4.0,4.0,Prova 1 - Turma 3C - 2018.2,100.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,89.125,1,10,12,7,13,5,29,18,47,29,18
226,5b7b01fdb50b33674989816f,20180029773.0,2018.2,5b74871e9513a60408ac276f,95.0,4.0,4.0,Prova 1 - Turma 3C - 2018.2,90.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,92.5,1,4,6,3,7,9,13,16,29,13,16
227,5b7b01fdb50b33674989816f,20180031753.0,2018.2,5b740deb9513a60408ac25c3,0.0,4.0,4.0,Prova 1 - Turma 3C - 2018.2,0.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,0.0,0,7,6,6,6,7,19,13,32,18,13
228,5b7b01fdb50b33674989816f,20180036455.0,2018.2,5b71bafd9513a60408ac24ba,30.0,3.0,4.0,Prova 1 - Turma 3C - 2018.2,70.75,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,50.375,1,5,8,7,4,7,20,11,31,16,10
229,5b7b01fdb50b33674989816f,20180036310.0,2018.2,5b71b9e99513a60408ac24b9,43.25,4.0,4.0,Prova 1 - Turma 3C - 2018.2,12.5,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,27.875,0,10,7,6,4,11,23,15,38,20,14
230,5b7b01fdb50b33674989816f,20170114960.0,2018.2,5b74969c9513a60408ac27e4,50.0,3.0,4.0,Prova 1 - Turma 3C - 2018.2,40.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,45.0,0,10,5,8,9,3,23,12,35,16,10
231,5b7b01fdb50b33674989816f,20180041876.0,2018.2,5b6b1d4c9513a60408ac24a4,80.0,4.0,4.0,Prova 1 - Turma 3C - 2018.2,100.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,90.0,1,8,8,4,6,12,20,18,38,20,18
232,5b7b03c9b50b336749898175,20160107120.0,2018.2,5b7dc3e99513a60408ac355a,62.5,4.0,4.0,Prova 1 - Turma 3D - 2018.2,50.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,56.25,1,5,5,4,4,5,14,9,23,12,9
233,5b7b03c9b50b336749898175,20160107881.0,2018.2,5b7dc10c9513a60408ac3525,93.75,4.0,4.0,Prova 1 - Turma 3D - 2018.2,100.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,96.875,1,11,9,3,6,13,23,19,42,21,18
234,5b7b03c9b50b336749898175,20170115869.0,2018.2,5b7dc0bd9513a60408ac3521,25.0,3.0,4.0,Prova 1 - Turma 3D - 2018.2,50.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,37.5,0,8,11,9,10,22,28,32,60,23,29
235,5b7b03c9b50b336749898175,20180039958.0,2018.2,5b72de6a9513a60408ac254b,52.0,4.0,4.0,Prova 1 - Turma 3D - 2018.2,87.5,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,69.75,1,8,15,7,5,4,30,9,39,30,9
236,5b7b03c9b50b336749898175,20160143627.0,2018.2,5b7227bc9513a60408ac2515,75.0,4.0,4.0,Prova 1 - Turma 3D - 2018.2,78.25,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,76.625,1,5,6,5,5,7,16,12,28,14,11
237,5b7b03c9b50b336749898175,2015010295.0,2018.2,5ae08af8241ada0408e6cb80,8.25,3.0,4.0,Prova 1 - Turma 3D - 2018.2,25.0,2.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,16.625,0,23,13,5,22,13,41,35,76,15,30
238,5b7b03c9b50b336749898175,2015010295.0,2018.2,5ae08af8241ada0408e6cb80,8.25,3.0,4.0,Prova 1 - Turma 3D - 2018.2,66.66666666666667,2.0,3.0,Prova 2 - Turma 01D - 2019.1,37.458333333333336,0,23,13,5,22,13,41,35,76,15,30
239,5ca4ca68b50b333d9c9163fd,2015010295.0,2019.1,5ae08af8241ada0408e6cb80,40.0,3.0,3.0,Prova 1 - Turma 01D - 2019.1,25.0,2.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,32.5,0,23,13,5,22,13,41,35,76,15,30
240,5ca4ca68b50b333d9c9163fd,2015010295.0,2019.1,5ae08af8241ada0408e6cb80,40.0,3.0,3.0,Prova 1 - Turma 01D - 2019.1,66.66666666666667,2.0,3.0,Prova 2 - Turma 01D - 2019.1,53.333333333333336,1,23,13,5,22,13,41,35,76,15,30
241,5b7b03c9b50b336749898175,20160142290.0,2018.2,59c175542ef67a29b8d12e6b,0.0,4.0,4.0,Prova 1 - Turma 3D - 2018.2,0.0,5.0,5.0,Prova 2 - Turma 03 - 2017.2,0.0,0,5,8,3,18,9,16,27,43,11,9
242,5b7b03c9b50b336749898175,20160142290.0,2018.2,59c175542ef67a29b8d12e6b,0.0,4.0,4.0,Prova 1 - Turma 3D - 2018.2,0.0,5.0,5.0,Segunda Prova,0.0,0,5,8,3,18,9,16,27,43,11,9
243,5b7b03c9b50b336749898175,20160142290.0,2018.2,59c175542ef67a29b8d12e6b,0.0,4.0,4.0,Prova 1 - Turma 3D - 2018.2,0.0,3.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,0.0,0,5,8,3,18,9,16,27,43,11,9
244,5b7b03c9b50b336749898175,20180040135.0,2018.2,5b723a179513a60408ac2534,81.25,4.0,4.0,Prova 1 - Turma 3D - 2018.2,87.5,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,84.375,1,18,23,11,20,4,52,24,76,52,24
245,5b7b03c9b50b336749898175,20180039134.0,2018.2,5b7588019513a60408ac28e6,75.0,4.0,4.0,Prova 1 - Turma 3D - 2018.2,100.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,87.5,1,9,11,11,7,4,31,11,42,31,11
246,5b8037188d6212588658e570,20180038816.0,2018.2,5b7aff3c9513a60408ac2c07,41.2,5.0,5.0,Prova 1 - Turma 1 AB,80.0,5.0,5.0,Prova 2 - Turma 1 AB,60.6,1,10,12,8,9,9,30,18,48,28,18
247,5b8037188d6212588658e570,20180040458.0,2018.2,5b7afdf39513a60408ac2c02,78.6,5.0,5.0,Prova 1 - Turma 1 AB,56.0,5.0,5.0,Prova 2 - Turma 1 AB,67.3,1,10,25,16,7,10,51,17,68,47,17
248,5b8037188d6212588658e570,20180035073.0,2018.2,5b7b00c99513a60408ac2c0d,76.0,5.0,5.0,Prova 1 - Turma 1 AB,40.0,4.0,5.0,Prova 2 - Turma 1 AB,58.0,1,11,17,10,12,10,38,22,60,29,17
249,5b8037188d6212588658e570,20180030237.0,2018.2,5b7b00e69513a60408ac2c0e,28.0,3.0,5.0,Prova 1 - Turma 1 AB,76.0,5.0,5.0,Prova 2 - Turma 1 AB,52.0,1,14,17,8,15,5,39,20,59,37,20
250,5b8037188d6212588658e570,20180032376.0,2018.2,5b7b00ee9513a60408ac2c0f,49.2,4.0,5.0,Prova 1 - Turma 1 AB,50.0,4.0,5.0,Prova 2 - Turma 1 AB,49.6,0,7,14,9,9,8,30,17,47,30,16
251,5b8037188d6212588658e570,20180033838.0,2018.2,5b7b00f09513a60408ac2c10,86.6,5.0,5.0,Prova 1 - Turma 1 AB,88.0,5.0,5.0,Prova 2 - Turma 1 AB,87.3,1,9,16,22,19,10,47,29,76,47,29
252,5b8037188d6212588658e570,20180031412.0,2018.2,5b7b00f49513a60408ac2c11,32.0,5.0,5.0,Prova 1 - Turma 1 AB,0.0,5.0,5.0,Prova 2 - Turma 1 AB,16.0,0,29,19,11,4,3,59,7,66,35,7
253,5b8037188d6212588658e570,20180031412.0,2018.2,5b7b00f49513a60408ac2c11,32.0,5.0,5.0,Prova 1 - Turma 1 AB,100.0,3.0,3.0,Prova 2 - Turma 01D - 2019.1,66.0,1,29,19,11,4,3,59,7,66,35,7
254,5ca4ca24b50b333d9c9163fb,20180031412.0,2019.1,5b7b00f49513a60408ac2c11,75.0,3.0,3.0,Prova 1 - Turma 01D - 2019.1,0.0,5.0,5.0,Prova 2 - Turma 1 AB,37.5,0,29,19,11,4,3,59,7,66,35,7
255,5ca4ca24b50b333d9c9163fb,20180031412.0,2019.1,5b7b00f49513a60408ac2c11,75.0,3.0,3.0,Prova 1 - Turma 01D - 2019.1,100.0,3.0,3.0,Prova 2 - Turma 01D - 2019.1,87.5,1,29,19,11,4,3,59,7,66,35,7
256,5b8037188d6212588658e570,20180033275.0,2018.2,5b7b00fe9513a60408ac2c12,71.6,5.0,5.0,Prova 1 - Turma 1 AB,36.6,4.0,5.0,Prova 2 - Turma 1 AB,54.099999999999994,1,9,10,9,8,8,28,16,44,27,16
257,5b8037188d6212588658e570,20180043736.0,2018.2,5b7b01139513a60408ac2c16,72.0,5.0,5.0,Prova 1 - Turma 1 AB,60.0,3.0,5.0,Prova 2 - Turma 1 AB,66.0,1,10,15,11,11,8,36,19,55,31,18
258,5b8037188d6212588658e570,20180038271.0,2018.2,5b7b011e9513a60408ac2c17,92.0,5.0,5.0,Prova 1 - Turma 1 AB,88.0,5.0,5.0,Prova 2 - Turma 1 AB,90.0,1,9,20,13,18,14,42,32,74,42,32
259,5b8037188d6212588658e570,20180030451.0,2018.2,5b7b013a9513a60408ac2c18,82.0,5.0,5.0,Prova 1 - Turma 1 AB,96.0,5.0,5.0,Prova 2 - Turma 1 AB,89.0,1,10,20,21,19,2,51,21,72,51,21
260,5b8037188d6212588658e570,20180036811.0,2018.2,5b7b016b9513a60408ac2c1b,20.0,5.0,5.0,Prova 1 - Turma 1 AB,13.2,5.0,5.0,Prova 2 - Turma 1 AB,16.6,0,9,7,4,9,15,20,24,44,14,22
261,5b8037188d6212588658e570,20180037971.0,2018.2,5b7b01919513a60408ac2c1d,52.0,5.0,5.0,Prova 1 - Turma 1 AB,76.0,5.0,5.0,Prova 2 - Turma 1 AB,64.0,1,15,8,16,8,7,39,15,54,38,14
262,5b8037188d6212588658e570,20180032750.0,2018.2,5b7afded9513a60408ac2c01,58.6,4.0,5.0,Prova 1 - Turma 1 AB,36.0,4.0,5.0,Prova 2 - Turma 1 AB,47.3,0,7,8,5,2,5,20,7,27,20,7
263,5ba99055463cb731d4510cba,20180033239.0,2018.2,5b7c57dc9513a60408ac2eb4,100.0,3.0,3.0,Prova 1 - T02 - 2018.2,100.0,3.0,3.0,Prova 2 - Turma A e B - 2018.2,100.0,1,1,8,2,6,11,11,17,28,11,17
264,5ba99055463cb731d4510cba,20180031270.0,2018.2,5b7c57e19513a60408ac2eb5,93.33333333333331,3.0,3.0,Prova 1 - T02 - 2018.2,100.0,3.0,3.0,Prova 2 - Turma A e B - 2018.2,96.66666666666666,1,9,11,9,21,10,29,31,60,29,31
265,5ba99055463cb731d4510cba,20180105623.0,2018.2,5b7c57b29513a60408ac2eaf,6.666666666666668,3.0,3.0,Prova 1 - T02 - 2018.2,66.66666666666667,3.0,3.0,Prova 2 - Turma A e B - 2018.2,36.66666666666667,0,11,11,5,3,13,27,16,43,27,16
266,5ba99055463cb731d4510cba,20170116187.0,2018.2,5ab3c51e5524bd0669272de0,80.0,3.0,3.0,Prova 1 - T02 - 2018.2,53.33333333333334,2.0,3.0,Prova 2 - Turma A e B - 2018.2,66.66666666666667,1,7,16,7,6,5,30,11,41,30,11
267,5ba99055463cb731d4510cba,20180033776.0,2018.2,5b7c57e99513a60408ac2eb6,80.0,3.0,3.0,Prova 1 - T02 - 2018.2,46.66666666666666,2.0,3.0,Prova 2 - Turma C e D - 2018.2,63.33333333333333,1,7,19,6,1,7,32,8,40,31,4
268,5ba99055463cb731d4510cba,20180033776.0,2018.2,5b7c57e99513a60408ac2eb6,80.0,3.0,3.0,Prova 1 - T02 - 2018.2,90.0,5.0,5.0,Prova 2 extra,85.0,1,7,19,6,1,7,32,8,40,31,4
269,5ccc918a651f045f0190f923,20180033776.0,2019.1,5b7c57e99513a60408ac2eb6,72.0,5.0,5.0,Prova 1 AD 2019-1,46.66666666666666,2.0,3.0,Prova 2 - Turma C e D - 2018.2,59.33333333333333,1,7,19,6,1,7,32,8,40,31,4
270,5ccc918a651f045f0190f923,20180033776.0,2019.1,5b7c57e99513a60408ac2eb6,72.0,5.0,5.0,Prova 1 AD 2019-1,90.0,5.0,5.0,Prova 2 extra,81.0,1,7,19,6,1,7,32,8,40,31,4
271,5ba99055463cb731d4510cba,20180128083.0,2018.2,5b858f109513a60408ac41a6,33.333333333333336,3.0,3.0,Prova 1 - T02 - 2018.2,40.0,3.0,3.0,Prova 2 - Turma A e B - 2018.2,36.66666666666667,0,1,4,3,1,4,8,5,13,7,5
272,5ba99055463cb731d4510cba,20180030999.0,2018.2,5b858ebf9513a60408ac41a5,33.333333333333336,1.0,3.0,Prova 1 - T02 - 2018.2,33.333333333333336,2.0,3.0,Prova 2 - Turma A e B - 2018.2,33.333333333333336,0,3,6,10,1,10,19,11,30,19,11
273,5ba99055463cb731d4510cba,20180129287.0,2018.2,5b858e839513a60408ac41a3,46.66666666666666,3.0,3.0,Prova 1 - T02 - 2018.2,0.0,3.0,3.0,Prova 2 - Turma A e B - 2018.2,23.33333333333333,0,1,4,5,4,8,10,12,22,8,12
274,5ba99055463cb731d4510cba,20180002288.0,2018.2,5b7c57eb9513a60408ac2eb7,40.0,3.0,3.0,Prova 1 - T02 - 2018.2,0.0,0.0,0.0,0,20.0,0,8,5,2,2,3,15,5,20,15,5
275,5ba99055463cb731d4510cba,20180033417.0,2018.2,5b7c58349513a60408ac2ebd,100.0,3.0,3.0,Prova 1 - T02 - 2018.2,60.0,3.0,3.0,Prova 2 - Turma A e B - 2018.2,80.0,1,11,7,7,2,7,25,9,34,19,9
276,5ba9947f463cb731d4510cda,20180030738.0,2018.2,5b74aa429513a60408ac2805,100.0,3.0,3.0,Prova 1 - T02 - 2018.2,86.66666666666669,3.0,3.0,Prova 2 - Turma A e B - 2018.2,93.33333333333334,1,9,12,3,7,5,24,12,36,24,12
277,5ba9947f463cb731d4510cda,20180034737.0,2018.2,5b7c57c59513a60408ac2eb1,53.33333333333334,3.0,3.0,Prova 1 - T02 - 2018.2,33.333333333333336,3.0,3.0,Prova 2 - Turma A e B - 2018.2,43.33333333333334,0,7,7,2,6,6,16,12,28,16,12
278,5ba9947f463cb731d4510cda,20180148442.0,2018.2,5b7c6d629513a60408ac2ff5,60.0,3.0,3.0,Prova 1 - T02 - 2018.2,60.0,3.0,3.0,Prova 2 - Turma A e B - 2018.2,60.0,1,4,3,2,1,4,9,5,14,5,5
279,5ba9947f463cb731d4510cda,20170139557.0,2018.2,5b7c585b9513a60408ac2ebf,73.33333333333333,3.0,3.0,Prova 1 - T02 - 2018.2,80.0,3.0,3.0,Prova 2 - Turma A e B - 2018.2,76.66666666666666,1,2,4,5,1,4,11,5,16,11,5
280,5ba9947f463cb731d4510cda,20180030952.0,2018.2,5b7c65139513a60408ac2f9c,100.0,3.0,3.0,Prova 1 - T02 - 2018.2,93.33333333333331,3.0,3.0,Prova 2 - Turma A e B - 2018.2,96.66666666666666,1,3,6,4,1,9,13,10,23,12,9
281,5ba9947f463cb731d4510cda,20180031154.0,2018.2,5b7c64969513a60408ac2f92,73.33333333333333,3.0,3.0,Prova 1 - T02 - 2018.2,66.66666666666667,3.0,3.0,Prova 2 - Turma A e B - 2018.2,70.0,1,2,3,3,1,3,8,4,12,6,4
282,5ba9947f463cb731d4510cda,20180030470.0,2018.2,5b7c6d939513a60408ac2ff6,33.333333333333336,3.0,3.0,Prova 1 - T02 - 2018.2,100.0,3.0,3.0,Prova 2 - Turma A e B - 2018.2,66.66666666666667,1,4,9,3,1,4,16,5,21,15,5
