,idTurma,matricula,ano,idAluno,notaProva1,questoesFeitasProva1,quantidadeProva1,tituloProva1,notaProva2,questoesFeitasProva2,quantidadeProva2,tituloProva2,mediaProvas,situacao,qsub1,qsub2,qsub3,qsub4,qsub5,qsubp1,qsubp2,totalsub,igualACeml123,igualACeml45
283,5ba9947f463cb731d4510cda,20180035458.0,2018.2,5b7c64799513a60408ac2f8f,93.33333333333331,3.0,3.0,Prova 1 - T02 - 2018.2,100.0,3.0,3.0,Prova 2 - Turma A e B - 2018.2,96.66666666666666,1,7,18,8,1,10,33,11,44,31,10
284,5ba9947f463cb731d4510cda,20170183063.0,2018.2,5b7c624d9513a60408ac2f85,66.66666666666667,3.0,3.0,Prova 1 - T02 - 2018.2,66.66666666666667,3.0,3.0,Prova 2 - Turma A e B - 2018.2,66.66666666666667,1,6,9,6,6,4,21,10,31,21,10
285,5ba9947f463cb731d4510cda,20170034958.0,2018.2,5ab3c5145524bd0669272ddf,66.66666666666667,2.0,3.0,Prova 1 - T02 - 2018.2,66.66666666666667,3.0,3.0,Prova 2 - Turma A e B - 2018.2,66.66666666666667,1,2,4,8,6,4,14,10,24,14,10
286,5ba995ce463cb731d4510cdb,20180108142.0,2018.2,5b7c6f3d9513a60408ac300e,0.0,1.0,3.0,Prova 1 - Lab. 2018.2 - T02C,0.0,3.0,3.0,Prova 2 - Turma C e D - 2018.2,0.0,0,4,4,5,3,7,13,10,23,13,4
287,5ba995ce463cb731d4510cdb,20180108142.0,2018.2,5b7c6f3d9513a60408ac300e,0.0,1.0,3.0,Prova 1 - Lab. 2018.2 - T02C,50.0,1.0,2.0,Prova de Laboratório 2 : Turma 2C : 2019.1,25.0,0,4,4,5,3,7,13,10,23,13,4
288,5ca4b90cb50b333d9c9163de,20180108142.0,2019.1,5b7c6f3d9513a60408ac300e,33.333333333333336,2.0,3.0,Prova de Laboratório 1 : Turma 2C : 2019.1,0.0,3.0,3.0,Prova 2 - Turma C e D - 2018.2,16.666666666666668,0,4,4,5,3,7,13,10,23,13,4
289,5ca4b90cb50b333d9c9163de,20180108142.0,2019.1,5b7c6f3d9513a60408ac300e,33.333333333333336,2.0,3.0,Prova de Laboratório 1 : Turma 2C : 2019.1,50.0,1.0,2.0,Prova de Laboratório 2 : Turma 2C : 2019.1,41.66666666666667,0,4,4,5,3,7,13,10,23,13,4
290,5ba995ce463cb731d4510cdb,20170035552.0,2018.2,5b7c6f4b9513a60408ac3012,75.0,3.0,3.0,Prova 1 - Lab. 2018.2 - T02C,33.333333333333336,1.0,3.0,Prova 2 - Turma C e D - 2018.2,54.16666666666667,1,10,14,6,1,5,30,6,36,30,6
291,5ba995ce463cb731d4510cdb,20180042597.0,2018.2,5b7c719b9513a60408ac3027,0.0,3.0,3.0,Prova 1 - Turma 2D - 2018.2,0.0,1.0,5.0,Prova 2- 2019.1 AB,0.0,0,21,22,4,3,2,47,5,52,42,5
292,5ccc918a651f045f0190f923,20180042597.0,2019.1,5b7c719b9513a60408ac3027,0.0,5.0,5.0,Prova 1 AD 2019-1,0.0,1.0,5.0,Prova 2- 2019.1 AB,0.0,0,21,22,4,3,2,47,5,52,42,5
293,5ba995ce463cb731d4510cdb,20180089350.0,2018.2,5b7c6f459513a60408ac3011,66.66666666666667,3.0,3.0,Prova 1 - Lab. 2018.2 - T02C,66.66666666666667,3.0,3.0,Prova 2 - Turma C e D - 2018.2,66.66666666666667,1,5,9,3,1,7,17,8,25,15,8
294,5ba995ce463cb731d4510cdb,20180031950.0,2018.2,5baa91cf4698a230b8c00d73,66.66666666666667,3.0,3.0,Prova 1 - Lab. 2018.2 - T02C,83.33333333333333,3.0,3.0,Prova 2 - Turma C e D - 2018.2,75.0,1,2,9,2,4,4,13,8,21,13,8
295,5ba995ce463cb731d4510cdb,20180041375.0,2018.2,5b85ace09513a60408ac4485,75.0,3.0,3.0,Prova 1 - Lab. 2018.2 - T02C,33.333333333333336,3.0,3.0,Prova 2 - Turma C e D - 2018.2,54.16666666666667,1,1,5,1,1,4,7,5,12,7,5
296,5ba995ce463cb731d4510cdb,20180031575.0,2018.2,5b7c74349513a60408ac3051,66.66666666666667,3.0,3.0,Prova 1 - Lab. 2018.2 - T02C,33.333333333333336,3.0,3.0,Prova 2 - Turma C e D - 2018.2,50.0,1,6,4,1,1,10,11,11,22,11,11
297,5ba995ce463cb731d4510cdb,20170036157.0,2018.2,5b7c6fda9513a60408ac3014,0.0,3.0,3.0,Prova 1 - Lab. 2018.2 - T02C,0.0,3.0,3.0,Prova 2 - Turma C e D - 2018.2,0.0,0,2,6,2,2,8,10,10,20,10,10
298,5ba995ce463cb731d4510cdb,20170043456.0,2018.2,5b7c6f769513a60408ac3013,66.66666666666667,3.0,3.0,Prova 1 - Lab. 2018.2 - T02C,83.33333333333333,3.0,3.0,Prova 2 - Turma C e D - 2018.2,75.0,1,8,7,1,5,6,16,11,27,16,11
299,5ba9a020463cb731d4510d0e,20180033613.0,2018.2,5b76f47e9513a60408ac2aa7,0.0,3.0,3.0,Prova 1 - Turma 2D - 2018.2,23.33333333333333,3.0,3.0,Prova 2 - Turma C e D - 2018.2,11.666666666666664,0,8,3,4,8,2,15,10,25,13,8
300,5ba9a020463cb731d4510d0e,20170116445.0,2018.2,5b7c79439513a60408ac3082,0.0,3.0,3.0,Prova 1 - Turma 2D - 2018.2,33.333333333333336,1.0,3.0,Prova 2 - Turma C e D - 2018.2,16.666666666666668,0,5,2,1,1,5,8,6,14,8,6
301,5ba9a020463cb731d4510d0e,20180036830.0,2018.2,5b7c7b129513a60408ac30a0,77.66666666666667,3.0,3.0,Prova 1 - Turma 2D - 2018.2,83.33333333333333,3.0,3.0,Prova 2 - Turma C e D - 2018.2,80.5,1,4,3,1,1,3,8,4,12,8,4
302,5bb02ba3651f042bb5d58252,20180037292.0,2018.2,5b8694c39513a60408ac472d,60.0,5.0,5.0,Prova 1 - Turma 1 AB,20.0,2.0,5.0,Prova 2 - Turma 1 AB,40.0,0,5,17,8,8,6,30,14,44,27,14
303,5bb02ba3651f042bb5d58252,20180031510.0,2018.2,5b7a09ef9513a60408ac2bad,25.0,3.0,5.0,Prova 1 - Turma 1 AB,13.2,3.0,5.0,Prova 2 - Turma 1 AB,19.1,0,7,8,1,10,6,16,16,32,15,16
304,5bb02ba3651f042bb5d58252,20180034138.0,2018.2,5b7b035a9513a60408ac2c25,24.0,5.0,5.0,Prova 1 - Turma 1 AB,24.0,4.0,5.0,Prova 2 - Turma 1 AB,24.0,0,6,11,5,12,6,22,18,40,17,17
305,5bb02ba3651f042bb5d58252,20180038039.0,2018.2,5b843ab49513a60408ac3c92,86.6,5.0,5.0,Prova 1 - Turma 1 AB,100.0,5.0,5.0,Prova 2 - Turma 1 AB,93.3,1,9,19,9,19,13,37,32,69,37,32
306,5bb02ba3651f042bb5d58252,20170138264.0,2018.2,5b7b013d9513a60408ac2c1a,13.2,4.0,5.0,Prova 1 - Turma 1 AB,20.6,5.0,5.0,Prova 2 - Turma 1 AB,16.9,0,12,13,7,2,3,32,5,37,21,2
307,5bb02ba3651f042bb5d58252,20180036277.0,2018.2,5b7b01029513a60408ac2c14,58.6,5.0,5.0,Prova 1 - Turma 1 AB,86.6,5.0,5.0,Prova 2 - Turma 1 AB,72.6,1,10,9,7,10,6,26,16,42,25,16
308,5bb02bf8651f042bb5d58257,20180031691.0,2018.2,5b7b1d779513a60408ac2d1a,26.6,2.0,5.0,Prova 1 - Turma 1 CD,50.0,2.0,2.0,Prova de Laboratório 2 : Turma 2A : 2019.1,38.3,0,3,3,2,1,8,8,9,17,8,9
309,5ca4b75db50b333d9c9163d9,20180031691.0,2019.1,5b7b1d779513a60408ac2d1a,41.66666666666666,3.0,3.0,Prova de Laboratório 1 : Turma 2A : 2019.1,50.0,2.0,2.0,Prova de Laboratório 2 : Turma 2A : 2019.1,45.83333333333333,0,3,3,2,1,8,8,9,17,8,9
310,5bb02bf8651f042bb5d58257,20180034639.0,2018.2,5b8457ae9513a60408ac3f07,10.0,4.0,5.0,Prova 1 - Turma 1 CD,0.0,5.0,5.0,Prova 2 Turma CD,5.0,0,12,13,18,12,9,43,21,64,35,18
311,5bb02bf8651f042bb5d58257,20180034639.0,2018.2,5b8457ae9513a60408ac3f07,10.0,4.0,5.0,Prova 1 - Turma 1 CD,100.0,2.0,2.0,Prova de Laboratório 2 : Turma 2D : 2019.1,55.0,1,12,13,18,12,9,43,21,64,35,18
312,5ca4b931b50b333d9c9163df,20180034639.0,2019.1,5b8457ae9513a60408ac3f07,66.66666666666667,3.0,3.0,Prova de Laboratório 1 : Turma 2D : 2019.1,0.0,5.0,5.0,Prova 2 Turma CD,33.333333333333336,0,12,13,18,12,9,43,21,64,35,18
313,5ca4b931b50b333d9c9163df,20180034639.0,2019.1,5b8457ae9513a60408ac3f07,66.66666666666667,3.0,3.0,Prova de Laboratório 1 : Turma 2D : 2019.1,100.0,2.0,2.0,Prova de Laboratório 2 : Turma 2D : 2019.1,83.33333333333334,1,12,13,18,12,9,43,21,64,35,18
314,5bb02bf8651f042bb5d58257,20180042677.0,2018.2,5b73a57d9513a60408ac25c2,69.0,5.0,5.0,Prova 1 - Turma 1 CD,100.0,5.0,5.0,Prova 2 Turma CD,84.5,1,8,8,10,9,3,26,12,38,26,12
315,5bb02bf8651f042bb5d58257,20180031477.0,2018.2,5b7b1d1d9513a60408ac2d0f,67.6,5.0,5.0,Prova 1 - Turma 1 CD,80.0,4.0,5.0,Prova 2 Turma CD,73.8,1,7,8,2,10,8,17,18,35,17,18
316,5bb02c38651f042bb5d5825b,20170184679.0,2018.2,5b738ec59513a60408ac25c1,40.0,5.0,5.0,Prova 1 - Turma 1 CD,25.0,3.0,5.0,Prova 2 Turma CD,32.5,0,9,6,5,3,2,20,5,25,20,5
317,5bb02c38651f042bb5d5825b,20180107566.0,2018.2,5b7aa1459513a60408ac2bcd,69.2,5.0,5.0,Prova 1 - Turma 1 CD,71.6,5.0,5.0,Prova 2 Turma CD,70.4,1,13,20,11,9,3,44,12,56,42,10
318,5bb02c38651f042bb5d5825b,20180029853.0,2018.2,5b7aea279513a60408ac2bf0,36.6,5.0,5.0,Prova 1 - Turma 1 CD,50.0,5.0,5.0,Prova 2 Turma CD,43.3,0,13,12,13,22,4,38,26,64,36,24
319,5bb02c38651f042bb5d5825b,20180032732.0,2018.2,5b7af3ea9513a60408ac2bf1,55.6,5.0,5.0,Prova 1 - Turma 1 CD,20.6,5.0,5.0,Prova 2 Turma CD,38.1,0,10,19,13,8,4,42,12,54,40,10
320,5bb02c38651f042bb5d5825b,20180034450.0,2018.2,5b7b1d439513a60408ac2d12,36.6,5.0,5.0,Prova 1 - Turma 1 CD,6.6,1.0,5.0,Prova 2 Turma CD,21.6,0,8,6,7,5,6,21,11,32,19,11
321,5bb02c38651f042bb5d5825b,20180109560.0,2018.2,5b7b1d449513a60408ac2d13,30.0,2.0,5.0,Prova 1 - Turma 1 CD,6.6,1.0,5.0,Prova 2 Turma CD,18.3,0,8,7,3,11,5,18,16,34,18,16
322,5bb02c38651f042bb5d5825b,20180094913.0,2018.2,5b7b1d529513a60408ac2d15,20.0,5.0,5.0,Prova 1 - Turma 1 CD,28.0,5.0,5.0,Prova 2 Turma CD,24.0,0,25,27,27,63,19,79,82,161,44,41
323,5bb02c38651f042bb5d5825b,20180106685.0,2018.2,5b7b1d569513a60408ac2d16,41.6,5.0,5.0,Prova 1 - Turma 1 CD,4.0,5.0,5.0,Prova 2 Turma CD,22.8,0,9,7,5,6,11,21,17,38,16,6
324,5bb02c38651f042bb5d5825b,20180035897.0,2018.2,5b7b1d6b9513a60408ac2d17,57.6,5.0,5.0,Prova 1 - Turma 1 CD,95.0,5.0,5.0,Prova 2 Turma CD,76.3,1,22,32,19,24,18,73,42,115,73,42
325,5bb02c38651f042bb5d5825b,20180037372.0,2018.2,5b7b1d6d9513a60408ac2d18,74.2,5.0,5.0,Prova 1 - Turma 1 CD,95.0,5.0,5.0,Prova 2 Turma CD,84.6,1,11,23,21,19,15,55,34,89,55,34
326,5ca4b75db50b333d9c9163d9,20180089118.0,2019.1,5c810ea023798d040d026d2b,33.333333333333336,3.0,3.0,Prova de Laboratório 1 : Turma 2A : 2019.1,50.0,2.0,2.0,Prova de Laboratório 2 : Turma 2A : 2019.1,41.66666666666667,0,9,14,5,4,11,28,15,43,27,15
327,5ca4b75db50b333d9c9163d9,20180043351.0,2019.1,5c6ed79a5dfd5a0403247b52,0.0,2.0,3.0,Prova de Laboratório 1 : Turma 2A : 2019.1,50.0,2.0,2.0,Prova de Laboratório 2 : Turma 2A : 2019.1,25.0,0,13,18,18,19,20,49,39,88,48,36
328,5ca4b75db50b333d9c9163d9,20190002924.0,2019.1,5c938f5023798d040d0282c2,66.66666666666667,3.0,3.0,Prova de Laboratório 1 : Turma 2B : 2019.1,75.0,2.0,2.0,Prova de Laboratório 2 : Turma 2A : 2019.1,70.83333333333334,1,5,5,6,2,6,16,8,24,16,8
329,5ca4b75db50b333d9c9163d9,20180156560.0,2019.1,5c6eb5f16551910408991088,100.0,3.0,3.0,Prova de Laboratório 1 : Turma 2A : 2019.1,100.0,2.0,2.0,Prova de Laboratório 2 : Turma 2A : 2019.1,100.0,1,23,14,17,20,16,54,36,90,54,36
330,5ca4b8ebb50b333d9c9163dd,20180031655.0,2019.1,5c8a414d23798d040d02748a,100.0,3.0,3.0,Prova de Laboratório 1 : Turma 2B : 2019.1,100.0,2.0,2.0,Prova de Laboratório 2 : Turma 2B : 2019.1,100.0,1,9,8,1,2,8,18,10,28,16,9
331,5ca4b8ebb50b333d9c9163dd,20180039715.0,2019.1,5c6dea436551910408991082,40.0,3.0,3.0,Prova de Laboratório 1 : Turma 2B : 2019.1,62.5,2.0,2.0,Prova de Laboratório 2 : Turma 2B : 2019.1,51.25,1,3,4,3,4,8,10,12,22,10,12
332,5ca4b90cb50b333d9c9163de,20180030255.0,2019.1,5c6ebee05dfd5a0403247b4c,11.0,3.0,3.0,Prova de Laboratório 1 : Turma 2A : 2019.1,50.0,2.0,2.0,Prova de Laboratório 2 : Turma 2A : 2019.1,30.5,0,12,6,14,7,12,32,19,51,26,18
333,5ca4b90cb50b333d9c9163de,20180109168.0,2019.1,5c8128fe23798d040d026d59,70.0,3.0,3.0,Prova de Laboratório 1 : Turma 2C : 2019.1,70.0,2.0,2.0,Prova de Laboratório 2 : Turma 2C : 2019.1,70.0,1,6,5,8,7,12,19,19,38,19,19
334,5ca4b90cb50b333d9c9163de,20180105982.0,2019.1,5c9397be23798d040d0282f9,0.0,3.0,3.0,Prova de Laboratório 1 : Turma 2A : 2019.1,75.0,2.0,2.0,Prova de Laboratório 2 : Turma 2A : 2019.1,37.5,0,7,7,3,8,10,17,18,35,17,18
335,5ca4b90cb50b333d9c9163de,20170117540.0,2019.1,5c93ad5e23798d040d028356,80.0,3.0,3.0,Prova de Laboratório 1 : Turma 2C : 2019.1,60.0,2.0,2.0,Prova de Laboratório 2 : Turma 2C : 2019.1,70.0,1,20,10,7,5,6,37,11,48,29,11
336,5ca4b90cb50b333d9c9163de,20180136343.0,2019.1,5ca0f4925fdecb040bb84266,0.0,3.0,3.0,Prova de Laboratório 1 : Turma 2C : 2019.1,100.0,2.0,2.0,Prova de Laboratório 2 : Turma 2D : 2019.1,50.0,1,6,4,17,7,9,27,16,43,8,15
337,5ca4b90cb50b333d9c9163de,20180087973.0,2019.1,5c77f8f17776520411e9b011,33.333333333333336,2.0,3.0,Prova de Laboratório 1 : Turma 2C : 2019.1,100.0,2.0,2.0,Prova de Laboratório 2 : Turma 2C : 2019.1,66.66666666666667,1,6,4,3,6,11,13,17,30,13,17
338,5ca4b90cb50b333d9c9163de,20180039653.0,2019.1,5c812b2023798d040d026d62,66.66666666666667,2.0,3.0,Prova de Laboratório 1 : Turma 2C : 2019.1,100.0,2.0,2.0,Prova de Laboratório 2 : Turma 2C : 2019.1,83.33333333333334,1,10,10,6,9,8,26,17,43,26,16
339,5ca4b90cb50b333d9c9163de,20180136503.0,2019.1,5c6eca8b5dfd5a0403247b4f,33.333333333333336,3.0,3.0,Prova de Laboratório 1 : Turma 2C : 2019.1,100.0,2.0,2.0,Prova de Laboratório 2 : Turma 2C : 2019.1,66.66666666666667,1,8,7,5,7,11,20,18,38,11,17
340,5ca4b931b50b333d9c9163df,20180041393.0,2019.1,5c77f8317776520411e9affe,33.333333333333336,1.0,3.0,Prova de Laboratório 1 : Turma 2D : 2019.1,0.0,0.0,0.0,0,16.666666666666668,0,6,8,14,4,8,28,12,40,24,7
341,5ca4b931b50b333d9c9163df,20180038450.0,2019.1,5c77feb27776520411e9b02d,66.66666666666667,2.0,3.0,Prova de Laboratório 1 : Turma 2D : 2019.1,100.0,2.0,2.0,Prova de Laboratório 2 : Turma 2D : 2019.1,83.33333333333334,1,4,6,5,9,10,15,19,34,11,13
342,5ca4b931b50b333d9c9163df,20190078833.0,2019.1,5c78145f7776520411e9b037,66.66666666666667,3.0,3.0,Prova de Laboratório 1 : Turma 2D : 2019.1,100.0,2.0,2.0,Prova de Laboratório 2 : Turma 2D : 2019.1,83.33333333333334,1,3,8,12,8,12,23,20,43,17,18
343,5ca4b931b50b333d9c9163df,20180032634.0,2019.1,5c7c29ea23798d040d026b37,88.66666666666669,3.0,3.0,Prova de Laboratório 1 : Turma 2D : 2019.1,100.0,2.0,2.0,Prova de Laboratório 2 : Turma 2D : 2019.1,94.33333333333334,1,10,10,11,9,6,31,15,46,29,15
344,5ca4b931b50b333d9c9163df,20170037430.0,2019.1,5c8a915023798d040d0276f6,66.66666666666667,2.0,3.0,Prova de Laboratório 1 : Turma 2D : 2019.1,75.0,2.0,2.0,Prova de Laboratório 2 : Turma 2D : 2019.1,70.83333333333334,1,7,9,7,9,9,23,18,41,23,18
345,5ca4ca08b50b333d9c9163fa,20180036894.0,2019.1,5c7538f47776520411e9ad38,65.0,3.0,3.0,Prova 1 - Turma 01C - 2019.1,64.33333333333333,3.0,3.0,Prova 2 - Turma 01A - 2019.1,64.66666666666666,1,9,5,7,7,3,21,10,31,17,10
346,5ca4ca08b50b333d9c9163fa,20180135480.0,2019.1,5c750c3e7776520411e9ad10,8.333333333333334,3.0,3.0,Prova 1 - Turma 01A - 2019.1,66.66666666666667,3.0,3.0,Prova 2 - Turma 01A - 2019.1,37.5,0,3,6,1,4,3,10,7,17,8,7
347,5ca4ca08b50b333d9c9163fa,20180110561.0,2019.1,5c7538807776520411e9ad1d,75.0,3.0,3.0,Prova 1 - Turma 01A - 2019.1,86.66666666666669,3.0,3.0,Prova 2 - Turma 01A - 2019.1,80.83333333333334,1,10,13,10,10,8,33,18,51,33,18
348,5ca4ca08b50b333d9c9163fa,20180109785.0,2019.1,5c7538887776520411e9ad1f,15.0,3.0,3.0,Prova 1 - Turma 01A - 2019.1,0.0,3.0,3.0,Prova 2 - Turma 01A - 2019.1,7.5,0,8,7,3,3,2,18,5,23,18,5
349,5ca4ca08b50b333d9c9163fa,20180134723.0,2019.1,5c7538907776520411e9ad21,15.0,3.0,3.0,Prova 1 - Turma 01A - 2019.1,46.66666666666666,3.0,3.0,Prova 2 - Turma 01B - 2019.1,30.83333333333333,0,4,4,8,3,1,16,4,20,14,4
350,5ca4ca08b50b333d9c9163fa,20180134723.0,2019.1,5c7538907776520411e9ad21,15.0,3.0,3.0,Prova 1 - Turma 01A - 2019.1,46.66666666666666,3.0,3.0,Prova 2 - Turma 01B - 2019.1,30.83333333333333,0,4,4,8,3,1,16,4,20,14,4
351,5ca4ca49b50b333d9c9163fc,20180134723.0,2019.1,5c7538907776520411e9ad21,15.0,3.0,3.0,Prova 1 - Turma 01A - 2019.1,46.66666666666666,3.0,3.0,Prova 2 - Turma 01B - 2019.1,30.83333333333333,0,4,4,8,3,1,16,4,20,14,4
352,5ca4ca49b50b333d9c9163fc,20180134723.0,2019.1,5c7538907776520411e9ad21,15.0,3.0,3.0,Prova 1 - Turma 01A - 2019.1,46.66666666666666,3.0,3.0,Prova 2 - Turma 01B - 2019.1,30.83333333333333,0,4,4,8,3,1,16,4,20,14,4
353,5ca4ca08b50b333d9c9163fa,20180038736.0,2019.1,5c7538967776520411e9ad22,0.0,3.0,3.0,Prova 1 - Turma 01A - 2019.1,53.33333333333334,3.0,3.0,Prova 2 - Turma 01A - 2019.1,26.66666666666667,0,6,3,2,8,11,11,19,30,11,19
354,5ca4ca08b50b333d9c9163fa,20180110089.0,2019.1,5c7538997776520411e9ad23,0.0,2.0,3.0,Prova 1 - Turma 01A - 2019.1,0.0,3.0,3.0,Prova 2 - Turma 01A - 2019.1,0.0,0,9,8,2,3,4,19,7,26,19,5
355,5ca4ca08b50b333d9c9163fa,20180135435.0,2019.1,5c7538a37776520411e9ad24,33.333333333333336,3.0,3.0,Prova 1 - Turma 01A - 2019.1,48.66666666666666,3.0,3.0,Prova 2 - Turma 01A - 2019.1,41.0,0,7,4,3,3,3,14,6,20,11,6
356,5ca4ca08b50b333d9c9163fa,20180134732.0,2019.1,5c7538a87776520411e9ad26,0.0,3.0,3.0,Prova 1 - Turma 01A - 2019.1,0.0,3.0,3.0,Prova 2 - Turma 01A - 2019.1,0.0,0,8,4,7,3,3,19,6,25,19,6
357,5ca4ca08b50b333d9c9163fa,20180106980.0,2019.1,5c7538b17776520411e9ad27,41.66666666666666,3.0,3.0,Prova 1 - Turma 01A - 2019.1,66.66666666666667,3.0,3.0,Prova 2 - Turma 01A - 2019.1,54.166666666666664,1,6,3,5,2,7,14,9,23,11,9
358,5ca4ca08b50b333d9c9163fa,20180130466.0,2019.1,5c7538b47776520411e9ad28,58.33333333333334,3.0,3.0,Prova 1 - Turma 01A - 2019.1,91.66666666666669,3.0,3.0,Prova 2 - Turma 01B - 2019.1,75.00000000000001,1,8,10,11,12,6,29,18,47,24,18
359,5ca4ca08b50b333d9c9163fa,20180135014.0,2019.1,5c7538cf7776520411e9ad2c,93.33333333333331,3.0,3.0,Prova 1 - Turma 01A - 2019.1,93.33333333333331,3.0,3.0,Prova 2 - Turma 01A - 2019.1,93.33333333333331,1,15,5,4,2,3,24,5,29,20,5
360,5ca4ca08b50b333d9c9163fa,20180109720.0,2019.1,5c7538d07776520411e9ad2d,41.66666666666666,3.0,3.0,Prova 1 - Turma 01A - 2019.1,73.33333333333333,3.0,3.0,Prova 2 - Turma 01A - 2019.1,57.49999999999999,1,7,6,4,7,9,17,16,33,14,13
361,5ca4ca08b50b333d9c9163fa,20180038217.0,2019.1,5c7538e37776520411e9ad2e,100.0,3.0,3.0,Prova 1 - Turma 01A - 2019.1,100.0,3.0,3.0,Prova 2 - Turma 01A - 2019.1,100.0,1,7,4,5,9,2,16,11,27,16,11
362,5ca4ca08b50b333d9c9163fa,20180134840.0,2019.1,5c753e217776520411e9ada6,75.0,3.0,3.0,Prova 1 - Turma 01A - 2019.1,46.66666666666666,3.0,3.0,Prova 2 - Turma 01A - 2019.1,60.83333333333333,1,4,10,5,5,5,19,10,29,19,10
363,5ca4ca08b50b333d9c9163fa,20180109909.0,2019.1,5c77e6787776520411e9afd7,8.333333333333334,3.0,3.0,Prova 1 - Turma 01A - 2019.1,0.0,3.0,3.0,Prova 2 - Turma 01A - 2019.1,4.166666666666667,0,16,10,7,3,4,33,7,40,16,6
364,5ca4ca08b50b333d9c9163fa,20180146410.0,2019.1,5c879f1523798d040d026f54,0.0,3.0,3.0,Prova 1 - Turma 01A - 2019.1,0.0,3.0,3.0,Prova 2 - Turma 01A - 2019.1,0.0,0,6,10,1,4,3,17,7,24,12,6
365,5ca4ca08b50b333d9c9163fa,20180135720.0,2019.1,5c90d91123798d040d027adb,8.333333333333334,3.0,3.0,Prova 1 - Turma 01A - 2019.1,0.0,2.0,3.0,Prova 2 - Turma 01A - 2019.1,4.166666666666667,0,3,10,6,5,6,19,11,30,18,11
366,5ca4ca08b50b333d9c9163fa,20180135112.0,2019.1,5c90f03e23798d040d027cba,8.333333333333334,3.0,3.0,Prova 1 - Turma 01A - 2019.1,6.666666666666668,3.0,3.0,Prova 2 - Turma 01A - 2019.1,7.500000000000001,0,2,3,3,4,3,8,7,15,8,7
367,5ca4ca08b50b333d9c9163fa,20180134830.0,2019.1,5c7538c77776520411e9ad29,100.0,3.0,3.0,Prova 1 - Turma 01A - 2019.1,100.0,3.0,3.0,Prova 2 - Turma 01A - 2019.1,100.0,1,7,10,7,4,5,24,9,33,21,9
368,5ca4ca24b50b333d9c9163fb,20180032090.0,2019.1,5c9a35255fdecb040bb831d4,33.333333333333336,3.0,3.0,Prova 1 - Turma 01D - 2019.1,66.66666666666667,3.0,3.0,Prova 2 - Turma 01D - 2019.1,50.0,1,4,6,2,3,5,12,8,20,10,8
369,5ca4ca24b50b333d9c9163fb,20180094691.0,2019.1,5c9a2e3c5fdecb040bb8313c,100.0,3.0,3.0,Prova 1 - Turma 01D - 2019.1,100.0,3.0,3.0,Prova 2 - Turma 01D - 2019.1,100.0,1,12,14,12,7,13,38,20,58,36,18
370,5ca4ca24b50b333d9c9163fb,20180106460.0,2019.1,5c87bba723798d040d027080,66.66666666666667,3.0,3.0,Prova 1 - Turma 01D - 2019.1,66.66666666666667,3.0,3.0,Prova 2 - Turma 01D - 2019.1,66.66666666666667,1,5,6,6,3,5,17,8,25,17,8
